,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 11:41:55,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,28.5,118,26.5,111,111,110,2156.54956,1928.57141,100,98.3050842,100,100,99.57627,44,48,47,48,48,3904.45313,3904.45313,3904.45313,3904.45313,50.6244659,42.5241661,1.01871479,2.6693387,100.114182,39.0578728,6.19804764,9.670834,54.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.841553,48.79043,28,1.57058012,0.007537842
12/16/2021 11:41:56,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,28.5,118,26.5,111,111,110,2160,1936.87231,100,100,100,100,100,45,47,46,46,47,3904.45142,3904.45142,3904.45142,3904.45142,49.0535126,40.9384,0.9725688,2.931943,100.114136,40.2925072,6.39397049,9.474911,54.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.841553,48.79043,28,1.57058012,0.007537842
12/16/2021 11:41:57,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,28.5,118,26.5,111,111,110,2170.418,1928.57141,100,100,100,100,100,44,47,48,49,49,3904.45215,3904.45215,3904.45215,3904.45215,49.4364777,41.4307747,0.903849,2.69839549,100.114159,42.03672,6.67075729,9.198124,54.0000038,1156,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.841553,48.79043,28,1.57058012,0.007537842
12/16/2021 11:41:58,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,28.5,118,26.5,111,111,110,2160,1936.87231,100,100,100,100,100,46,46,47,47,47,3904.45068,3904.45068,3904.45068,3904.45068,50.6275177,42.6656075,0.86569804,2.65021348,100.11412,41.6661835,6.61195755,9.256924,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.841553,48.79043,28,1.57058012,0.007537842
12/16/2021 11:42:00,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,26.5,111,111,110,2153.11,1923.0769,100,100,100,100,100,41,45,47,48,48,3904.45142,3904.45142,3904.45142,3904.45142,49.7189941,41.6107025,1.0197084,2.71505117,100.114136,41.51926,6.588642,9.280239,54.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.841553,48.79043,28,1.57058012,0.007537842
12/16/2021 11:42:01,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,26.5,111,111,110,2173.913,1953.69031,100,100,100,100,100,46,47,44,45,48,3904.454,3904.454,3904.454,3904.454,49.39695,41.3222656,1.017781,2.608936,100.114212,42.0780678,6.67731857,9.191563,54.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:02,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29,118,26.5,111,111,110,2160,1917.61365,100,100,100,100,100,43,45,45,47,47,3904.45117,3904.45117,3904.45117,3904.45117,49.6598778,41.58772,0.9981569,2.67581081,100.114136,42.87051,6.80307,9.065811,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:04,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,26.5,111,111,110,2170.418,1950.86707,100,100,100,100,100,40,46,46,48,47,3904.45166,3904.45166,3904.45166,3904.45166,48.4048424,40.38407,1.01966465,2.514609,100.114151,43.3133278,6.87334061,8.995541,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:05,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,26.5,111,111,110,2166.934,1950.86707,100,100,100,100,100,44,45,47,47,48,3904.45459,3904.45459,3904.45459,3904.45459,48.17417,40.25988,1.01917362,2.22149277,100.11422,43.2699623,6.866459,9.002422,54.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:06,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,26.5,111,111,110,2173.913,1928.57141,100,100,100,100,100,45,45,42,48,47,3904.45,3904.45,3904.45,3904.45,49.62222,41.53899,1.01932847,2.71027112,100.1141,43.46196,6.896927,8.971954,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:07,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29,118,26.5,111,111,110,2149.68164,1928.57141,100,100,100,100,100,42,49,46,47,46,3904.454,3904.454,3904.454,3904.454,50.61282,42.4357567,1.01867044,2.87964487,100.114212,44.2012024,7.01423645,8.854645,54.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:08,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29,118,26.5,111,111,111,2173.913,1928.57141,100,100,100,100,100,45,49,48,50,48,3904.45166,3904.45166,3904.45166,3904.45166,50.0441933,41.8538857,0.975098133,2.97220826,100.114143,43.9578857,6.975624,8.893257,54.0000038,1150,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:09,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29,118,26.5,111,111,110,2173.913,1942.446,100,100,100,100,100,42,46,46,50,49,3904.45142,3904.45142,3904.45142,3904.45142,50.7237625,42.51628,1.01941574,2.912636,100.114136,43.69879,6.93450928,8.934372,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:11,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2156.54956,1936.87231,100,100,100,100,100,43,45,44,49,49,3904.45239,3904.45239,3904.45239,3904.45239,50.1528969,42.0321426,0.9764709,2.93192577,100.114159,43.60598,6.91978073,8.94910049,54.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:11,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2173.913,1939.65515,100,100,100,100,100,43,43,47,43,48,3904.45215,3904.45215,3904.45215,3904.45215,49.8213921,41.6210175,1.01952374,2.950354,100.114159,43.7956429,6.94987869,8.919003,54.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:12,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1939.65515,100,100,100,100,100,43,46,48,49,49,3904.45068,3904.45068,3904.45068,3904.45068,50.25237,42.0359955,1.01959455,2.99456143,100.11412,43.5382347,6.909031,8.95985,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:13,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1917.61365,100,100,100,100,100,47,45,47,49,49,3904.452,3904.452,3904.452,3904.452,50.2495041,42.0468979,1.01886821,2.987214,100.114151,44.1800957,7.010887,8.857994,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:14,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2173.913,1950.86707,100,100,100,100,100,42,46,48,49,49,3904.45117,3904.45117,3904.45117,3904.45117,50.03979,41.8643074,1.02027845,2.87886119,100.114136,43.7623749,6.944599,8.924282,54.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:16,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1923.0769,100,100,100,100,100,43,45,45,45,48,3904.45337,3904.45337,3904.45337,3904.45337,49.4919548,41.40929,1.01873565,2.60327363,100.114189,44.1062,6.999161,8.86972,54.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:17,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2170.418,1939.65515,100,100,100,100,100,44,44,47,49,49,3904.45166,3904.45166,3904.45166,3904.45166,50.3475723,42.3050652,1.01942122,2.59628463,100.114143,44.27599,7.026104,8.842777,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:18,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2153.11,1914.89368,100,100,100,100,100,45,47,48,46,48,3904.4502,3904.4502,3904.4502,3904.4502,50.5852165,42.5313263,1.01856256,2.594359,100.114105,43.6865349,6.932564,8.936317,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:18,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2170.418,1950.86707,100,100,100,100,100,46,46,45,48,47,3904.452,3904.452,3904.452,3904.452,49.8135,41.70121,1.019308,2.60493731,100.114151,43.815403,6.95301437,8.915867,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:20,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2156.54956,1914.89368,100,100,100,100,100,45,46,45,47,47,3904.45142,3904.45142,3904.45142,3904.45142,50.0147171,41.9708061,1.01844525,2.62074947,100.114143,43.84937,6.95840454,8.910477,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:21,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2156.54956,1936.87231,100,100,100,100,100,43,46,48,49,48,3904.45239,3904.45239,3904.45239,3904.45239,50.1210022,42.06511,1.01620913,2.54069829,100.114166,43.89432,6.965538,8.903343,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:22,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1914.89368,100,100,100,100,100,43,46,44,48,48,3904.45166,3904.45166,3904.45166,3904.45166,49.9680824,41.89761,1.01898313,2.529929,100.114151,43.8127365,6.952591,8.91629,53.0000038,1149,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:23,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1931.33044,100,100,100,100,100,45,48,44,49,48,3904.452,3904.452,3904.452,3904.452,49.82692,41.7424927,1.01833594,2.56682229,100.114151,44.4079132,7.047039,8.821842,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:23,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2173.913,1953.69031,100,100,100,100,100,47,46,47,48,48,3904.45215,3904.45215,3904.45215,3904.45215,50.57888,42.5459251,1.01710916,2.5490725,100.114159,43.7288666,6.93928146,8.9296,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:24,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,29.5,118,26.5,111,111,110,2173.913,1931.33044,100,100,100,100,100,43,47,48,49,48,3904.45337,3904.45337,3904.45337,3904.45337,49.9708176,41.8046341,1.01796269,2.86756134,100.114189,44.1319962,7.003254,8.865627,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:25,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2166.934,1939.65515,100,100,100,100,100,44,45,47,47,48,3904.448,3904.448,3904.448,3904.448,50.1606636,42.10751,1.0187664,2.53635836,100.114052,43.61218,6.920765,8.948116,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:26,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,29.5,118,26.5,111,111,111,2156.54956,1928.57141,100,100,100,100,100,42,49,47,51,51,3904.456,3904.456,3904.456,3904.456,51.29788,43.1606026,1.0176754,2.7526505,100.114258,43.81091,6.952301,8.91658,54.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:27,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2156.54956,1936.87231,100,100,100,100,100,44,49,46,50,50,3904.45142,3904.45142,3904.45142,3904.45142,50.26237,42.102787,1.01599634,2.79606843,100.114136,44.1486778,7.00590134,8.86298,54.0000038,1152,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:28,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,29.5,118,26.5,111,111,110,2156.54956,1925.82031,100,100,100,100,100,42,47,48,50,50,3904.451,3904.451,3904.451,3904.451,50.2704353,42.1442642,1.01583421,2.84484744,100.114128,44.31123,7.03169632,8.837185,54.0000038,1153,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:29,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,29.5,118,26.5,111,111,110,2156.54956,1939.65515,100,100,100,100,100,42,48,48,49,49,3904.45337,3904.45337,3904.45337,3904.45337,50.68243,42.5815849,0.9736208,2.77105141,100.114189,43.6079979,6.920101,8.94878,54.0000038,1153,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:30,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,29.5,118,26.5,111,111,110,2160,1939.65515,100,98.50746,100,100,99.62686,46,48,42,48,47,3904.45044,3904.45044,3904.45044,3904.45044,50.1361465,42.1907,0.799151838,2.78067279,100.114113,44.1134872,7.00031662,8.868565,55.0000038,1151,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.854279,48.79195,28,1.57056594,0.007537842
12/16/2021 11:42:32,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,49,30,118,26.5,111,111,110,2173.913,1939.65515,100,98.4127,100,100,99.60318,46,46,48,49,49,3904.452,3904.452,3904.452,3904.452,50.25543,42.3482742,0.8817456,2.61293364,100.114151,43.5683823,6.91381454,8.955067,54.0000038,1152,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:32,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,29.5,118,26.5,111,111,110,2160,1925.82031,95.3125,84.375,89.0625,84.375,88.28125,33,35,32,32,35,4004.56738,4004.56738,3904.45313,4004.56738,42.0961571,34.29449,0.8160121,2.20167756,100.114182,42.2692261,6.707653,9.161228,55.0000038,1152,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:33,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.488000035,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,31,30,118,26.5,111,111,110,2156.54956,1925.82031,42.1875,10.9375,25,25,25.78125,28,32,39,34,39,3904.45215,3904.45215,3904.45215,800.913269,14.0866728,6.86954927,0.38117,1.50330651,100.114159,24.8535767,3.943985,11.9248962,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:34,33.3333321,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,29.5,118,26.5,111,111,110,2160,1917.61365,1.5625,6.25,18.75,10.9375,9.375,27,29,26,28,29,800.913,800.913,800.913,800.913,10.6123886,3.73693371,0.177186966,1.10476589,100.114128,24.8418732,3.94212723,11.926754,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:35,26.6666679,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,29.5,118,26.5,111,111,110,2173.913,1953.69031,14.0625,10.9375,10.9375,18.75,13.671875,27,28,28,27,29,2703.08154,3904.45117,3904.45117,3904.45117,11.2914658,4.426408,0.177114815,1.14094615,100.114128,24.8710556,3.94675827,11.922123,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:36,20,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,33,29.5,118,26.5,111,111,110,2160,1925.82031,9.375,14.0625,12.5,23.4375,14.84375,29,30,27,42,42,3904.45313,4004.56738,3904.45313,3904.45313,14.7902946,7.852163,0.256212145,1.17580235,100.114182,24.92743,3.95570374,11.9131775,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:37,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,29.5,118,26.5,111,111,110,2166.934,1942.446,3.125,1.5625,7.8125,7.8125,5.078125,27,27,26,26,28,800.9129,800.9129,800.9129,800.9129,9.618261,2.74820685,0.170379817,1.06049728,100.114113,24.94159,3.95795059,11.9109306,54.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
12/16/2021 11:42:38,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29.5,118,26.5,111,111,110,2156.54956,1931.33044,1.53846145,3.076923,0,4.615384,2.30768919,26,27,25,27,28,800.913147,800.913147,800.913147,800.913147,7.990494,1.13270509,0.165446609,1.04608226,100.114143,24.9123535,3.953312,11.9155693,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.871216,48.7919273,28,1.57052469,0.007537842
