,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 07:13:09,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28.5,117,26.5,110,109,109,2163.46143,1939.65515,60.0000038,49.2307663,73.8461456,67.69231,62.6923065,33,37,35,37,37,3904.46167,3904.46167,3904.46167,3904.46167,30.6942959,24.7875557,1.17382014,2.92929387,100.1144,48.00648,7.61809158,8.25079,48,1252.96851,3505.50024,2505.937,1137,10,4,0,4,35,2048,2028.35156,19.6484375,99.0406,37.2730026,6.8359375,434.5703,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:10,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,36,28.5,117,26.5,110,109,109,2163.46143,1920.34143,60.9375,64.0625,60.9375,70.3125,64.0625,34,36,37,37,37,3904.46118,3904.46118,3904.46118,3904.46118,31.4698849,25.5784111,1.17272735,2.980672,100.114388,48.19675,7.648285,8.220596,47,1252.96851,3505.50024,2505.937,1137,10,4,0,4,34,2048,2028.35156,19.6484375,99.0406,36.9890022,5.859375,1325.19531,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:11,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.584000051,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28.5,117,26.5,110,109,109,2160,1925.82031,67.1875,59.375,60.9375,64.0625,62.890625,33,36,35,34,36,3904.46,3904.46,3904.46,3904.46,30.9932766,25.0927353,1.17050254,3.01050234,100.114357,48.17579,7.6449585,8.223923,48,1252.96851,3505.50024,2505.937,1135,11,5,0,5,34,2048,2029.72656,18.2734375,99.10774,36.233,6.8359375,434.5703,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:12,29.4117661,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,28.5,117,26.5,110,109,109,2160,1931.33044,67.1875,53.125,65.625,62.5,62.109375,38,40,39,41,41,3904.46143,3904.46143,3904.46143,3904.46143,31.8517952,26.0996323,1.095948,2.733179,100.114395,49.0037346,7.7763443,8.092537,47,1252.96851,3505.50024,2505.937,1134,10,3,0,4,34,2048,2022.31641,25.6835938,98.74592,35.479,629.8828,2581.05469,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:13,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,28.5,117,26.5,110,109,109,2156.54956,1936.87231,95.38461,87.69231,92.30769,86.15385,90.38461,34,37,36,37,37,3904.4624,3904.4624,3904.4624,3904.4624,38.43838,32.04425,1.436841,3.60760427,100.114418,49.31855,7.82630157,8.04258,54,1252.96851,3505.50024,2505.937,1121,99,56,0,8,34,2048,2030.28125,17.71875,99.13483,93.035,1208.00781,1503.90625,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:14,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,37,28.5,117,26.5,110,109,109,2156.54956,1925.82031,80,66.15385,67.69231,73.8461456,71.92308,37,40,39,39,40,3904.46045,3904.46045,3904.46045,3904.46045,34.0407753,27.600378,1.47950971,3.6639545,100.114372,49.7887955,7.90092468,7.96795654,56,1252.96851,3505.50024,2505.937,1117,99,56,0,8,34,2048,2022.78125,25.21875,98.7686157,93.911,1111.32813,1944.33594,33,0.0102996826,30,0.0422515869,100,479.078857,48.1967,25,1.56555367,0.007537842
12/16/2021 07:13:15,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,28.5,117,26.5,110,109,109,2156.54956,1928.57141,95.38461,76.92308,89.23077,92.30769,88.46153,36,39,39,40,40,3904.462,3904.462,3904.462,3904.462,38.6895447,32.1385956,1.47689641,3.87037277,100.11441,49.7629776,7.8968277,7.97205353,57,1252.96851,3505.50024,2505.937,1118,99,57,0,9,35,2048,1973.53125,74.46875,96.36383,93.5750046,1990.23438,875,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:16,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,28.5,117,26.5,110,109,109,2156.54956,1925.82031,89.0625,78.125,79.6875,84.375,82.8125,35,36,38,37,38,3904.46045,3904.46045,3904.46045,3904.46045,36.96026,30.4731045,1.4828192,3.82928228,100.114372,49.72841,7.891342,7.977539,57,1252.96851,3505.50024,2505.937,1121,99,58,0,9,35,2048,1991.53125,56.46875,97.24274,93.5310059,570.3125,4124.02344,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:17,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,42,28.5,117,26.5,110,109,109,2153.11,1917.61365,98.4375,98.4375,95.3125,93.75,96.484375,39,41,41,42,42,3904.46143,3904.46143,3904.46143,3904.46143,41.6239967,35.5447845,1.20786679,3.347813,100.114395,49.89459,7.917713,7.951168,53,1252.96851,3505.50024,2505.937,1138,19,8,0,6,35,2048,2032.168,15.8320313,99.22695,72.9610062,508.789063,488.28125,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:18,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28.5,117,26.5,110,109,109,2156.54956,1928.57141,100,98.46154,100,98.46154,99.23077,39,42,40,41,42,3904.459,3904.459,3904.459,3904.459,41.608242,35.1729927,1.439766,3.79181552,100.114334,49.9699745,7.929676,7.939205,56,1252.96851,3505.50024,2505.937,1140,98,61,0,8,35,2048,2025.918,22.0820313,98.9217758,88.61301,1513.67188,1912.10938,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:19,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.40800023,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28.5,117,26.5,110,109,109,2136.076,1939.65515,100,96.82539,95.2381,98.4127,97.61904,37,40,38,40,40,3904.46338,3904.46338,3904.46338,3904.46338,40.4619064,33.95081,1.49425566,3.861123,100.114441,47.3229866,7.5096283,8.359253,56,1252.96851,3505.50024,2505.937,1144,83,52,0,7,35,2048,2020.11328,27.8867188,98.63834,81.0750046,1422.85156,1066.40625,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:20,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,28.5,117,26.5,110,109,109,2142.85718,1909.47668,100,89.0625,95.3125,100,96.09375,38,37,39,41,41,3904.46143,3904.46143,3904.46143,3904.46143,40.0270767,33.5312729,1.49042618,3.843257,100.114395,47.3893776,7.52016449,8.348717,56,1252.96851,3505.50024,2505.937,1147,80,51,0,7,35,2048,2020.11328,27.8867188,98.63834,82.3,926.7578,1327.14844,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:21,30.19608,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.40800023,3.3920002,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,28.5,117,26.5,110,109,109,2156.54956,1925.82031,100,95.3125,98.4375,96.875,97.65625,37,40,39,40,40,3904.461,3904.461,3904.461,3904.461,40.22555,33.6902428,1.48652852,3.85112929,100.11438,47.3355331,7.51161957,8.357262,56,1252.96851,3505.50024,2505.937,1153,78,49,0,7,36,2048,2020.11328,27.8867188,98.63834,83.593,897.460938,974.6094,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:22,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28.5,117,26.5,110,109,109,2156.54956,1936.87231,100,95.38461,96.92308,95.38461,96.92308,38,42,39,43,43,3904.46143,3904.46143,3904.46143,3904.46143,40.3677177,33.8901253,1.48180914,3.79975224,100.114395,47.4687347,7.532757,8.336124,56,1252.96851,3505.50024,2505.937,1157,73,47,0,7,36,2048,2020.48828,27.5117188,98.6566544,72.193,1007.8125,1430.66406,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:23,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28.5,117,26.5,110,109,109,2153.11,1925.82031,100,95.3125,96.875,98.4375,97.65625,37,40,38,40,40,3904.45923,3904.45923,3904.45923,3904.45923,40.394,33.9152832,1.47256267,3.81231523,100.114342,47.4731331,7.533455,8.335426,56,1252.96851,3505.50024,2505.937,1161,63,41,0,6,36,2048,2020.48828,27.5117188,98.6566544,65.425,1269.53125,1888.67188,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:24,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.40800023,3.3920002,0.992000043,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,28.5,117,26.5,110,109,109,2153.11,1928.57141,100,96.875,96.875,98.4375,98.046875,36,41,39,40,41,3904.46313,3904.46313,3904.46313,3904.46313,39.7331924,33.24636,1.48004758,3.8401103,100.114441,47.46431,7.532055,8.336826,55,1252.96851,3505.50024,2505.937,1165,66,42,0,7,36,2048,2020.48828,27.5117188,98.6566544,61.531002,1174.80469,1443.35938,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:25,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.3920002,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,40,28.5,117,26.5,110,109,109,2166.934,1936.87231,95.3125,90.625,96.875,85.9375,92.1875,38,40,36,37,40,3904.45972,3904.45972,3904.45972,3904.45972,39.29559,32.8821526,1.44499516,3.66662335,100.114349,47.717823,7.5722847,8.296597,53,1252.96851,3505.50024,2505.937,1169,12,6,0,5,36,2048,1936.17578,111.824219,94.53983,35.575,42.96875,898.4375,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:26,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,28.5,117,26.5,110,109,109,2170.418,1931.33044,73.4375,42.1875,53.125,57.8125,56.640625,29,30,27,36,36,4004.57715,3904.463,3904.463,3904.463,27.1099358,21.4409847,1.02231169,2.511672,100.114433,31.3153458,4.96939468,10.8994865,51,1252.96851,3505.50024,2505.937,1177,4,2,0,3,36,2048,249.488281,1798.51172,12.182045,34.9260025,1.953125,0,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:27,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28.5,117,26.5,110,109,109,2160,1939.65515,26.5625,9.375,10.9375,25,17.96875,31,29,27,29,31,3904.46118,1701.94458,1701.94458,1701.94458,15.4906216,10.0496054,0.984808,1.93870485,100.114388,31.2750549,4.96300125,10.90588,50,1252.96851,3505.50024,2505.937,1179,4,2,0,3,36,2048,258.988281,1789.01172,12.6459122,34.6420021,0.9765625,82.03125,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:28,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28.5,117,26.5,110,109,109,2173.913,1942.446,28.125,9.375,9.375,21.875,17.1875,28,29,27,28,31,3904.46118,4004.57568,3904.46118,3904.46118,16.6316586,11.1736441,0.9938689,1.98408592,100.114395,31.2670975,4.96173859,10.9071426,49,911.250061,3004.6792,1822.50012,1179,6,2,0,4,36,2048,258.863281,1789.13672,12.6398087,26.7050018,0.9765625,0,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:29,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.528,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,31,28.5,117,26.5,110,109,109,2163.46143,1928.57141,32.30769,10.76923,9.230768,44.6153831,24.230772,29,29,28,33,33,3904.46118,4004.57568,3904.46118,3904.46118,17.3238773,11.8508482,0.994797647,2.003958,100.114388,31.2590027,4.960453,10.9084282,48,911.250061,3004.6792,1822.50012,1178,6,2,0,4,36,2048,258.863281,1789.13672,12.6398087,26.6090012,0.9765625,0,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:30,23.5294113,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28.5,117,26.5,110,109,109,2166.934,1917.61365,35.9375,10.9375,7.8125,35.9375,22.65625,29,29,27,29,30,4004.5752,3904.461,3904.461,4004.5752,17.04814,11.58164,1.001709,1.99944425,100.11438,30.9493256,4.911312,10.9575691,48,911.250061,3004.6792,1822.50012,1177,6,2,0,3,36,2048,258.863281,1789.13672,12.6398087,26.7050018,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:31,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,33,28.5,117,26.5,110,109,109,2163.46143,1942.446,32.8125,9.375,14.0625,40.625,24.21875,29,30,27,36,36,3904.46118,3904.46118,3904.46118,3904.46118,25.4004459,12.9304876,1.01550591,2.07780838,100.114388,30.8374557,4.8935585,10.9753227,47,683.437561,810.000061,1366.87512,1179,18,8,0,13,36,2048,258.113281,1789.88672,12.6031876,15.5510006,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:32,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28.5,117,26.5,110,109,109,2166.934,1931.33044,26.1538448,6.153846,10.76923,46.1538429,22.3076935,28,30,27,36,36,3904.46143,3904.46143,3904.46143,4004.576,24.8280334,11.7153616,0.9989033,1.95325184,100.114395,30.8496857,4.8955,10.973381,46,683.437561,810.000061,1366.87512,1179,19,8,0,14,36,2048,256.238281,1791.76172,12.5116348,15.4650011,0.9765625,659.1797,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:33,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28.5,117,26.5,110,109,109,2166.934,1931.33044,35.9375,9.375,14.0625,42.1875,25.390625,29,29,26,36,36,3904.46143,4004.576,3904.46143,4004.576,25.1546574,12.0534744,1.0047003,1.969634,100.114395,30.9422073,4.910183,10.9586983,46,670.781,810.000061,1341.562,1177,15,7,0,11,36,2048,252.613281,1795.38672,12.3346329,15.5610008,0.9765625,0,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:34,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.40800023,3.42400026,1,0.160000011,1,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,32,28,117,26.5,110,109,109,2166.934,1931.33044,30.76923,7.69230747,9.230768,46.1538429,23.4615326,29,29,26,36,36,3904.46143,3904.46143,3904.46143,4004.57568,24.8902969,11.7460165,1.0115273,1.97875285,100.114395,30.8302383,4.892414,10.9764671,46,670.781,810.000061,1341.562,1173,15,7,0,11,36,2048,252.613281,1795.38672,12.3346329,15.4640007,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:35,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,35,28,117,26.5,110,109,109,2163.46143,1942.446,33.8461533,18.4615364,18.4615364,50.7692337,30.384613,30,30,35,38,38,3904.46045,3904.46045,3904.46045,3904.46045,27.9670029,14.7558966,1.030339,2.18467259,100.114372,31.1223373,4.93876648,10.9301147,45,670.781,810.000061,1341.562,1170,21,8,0,15,35,2048,259.988281,1788.01172,12.69474,15.743001,3.90625,890.625,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:36,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,28,117,26.5,110,109,109,2166.934,1931.33044,75,53.125,57.8125,78.125,66.015625,36,36,35,37,37,3904.46045,3904.46045,3904.46045,3904.46045,35.7096024,26.8039074,1.12326479,2.822894,100.114372,31.4465714,4.990219,10.8786621,46,1126.406,3505.50024,2252.812,1166,6,2,0,3,35,2048,262.113281,1785.88672,12.7985,29.0630016,24.4140625,894.53125,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:37,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,42,28,117,26.5,110,109,109,2160,1917.61365,96.875,93.75,98.4375,95.3125,96.09375,37,39,37,44,42,3904.46216,3904.46216,3904.46216,3904.46216,40.661602,34.92972,1.0450325,3.03971,100.114418,31.7710266,5.041706,10.8271751,47,1126.406,3505.50024,2252.812,1162,7,2,0,3,35,2048,262.238281,1785.76172,12.8046036,29.1540012,18.5546875,938.476563,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:38,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28,117,26.5,110,109,109,2166.934,1931.33044,98.4375,90.625,87.5,90.625,91.796875,39,42,44,43,44,3904.46143,3904.46143,3904.46143,3904.46143,40.75674,35.01119,1.04081285,3.02390027,100.114395,32.0832672,5.091255,10.777626,46,1126.406,3505.50024,2252.812,1161,6,2,0,4,35,2048,261.988281,1786.01172,12.7923965,28.8640022,6.8359375,890.625,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:39,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,38,28,117,26.5,110,109,109,2160,1939.65515,71.875,32.8125,35.9375,59.375,50,33,32,30,39,39,3904.46118,3904.46118,3904.46118,3904.46118,25.8892975,20.1544056,1.0258764,2.806139,100.114388,32.02504,5.082016,10.7868652,46,1126.406,3505.50024,2252.812,1160,4,2,0,3,35,2048,262.113281,1785.88672,12.7985,28.884,0.9765625,889.648438,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:40,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,39,28,117,26.5,110,109,109,2160,1917.61365,73.4375,39.0625,59.375,59.375,57.8125,37,31,37,39,39,3904.46167,3904.46167,3904.46167,3904.46167,30.1420364,24.525856,1.02513981,2.3895247,100.1144,32.26805,5.120579,10.7483025,46,1126.406,3505.50024,2252.812,1160,4,2,0,3,35,2048,262.113281,1785.88672,12.7985,28.967001,4.8828125,890.625,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:41,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,41,28,117,26.5,110,109,109,2160,1939.65515,67.1875,78.125,75,92.1875,78.125,39,36,41,42,42,3904.46045,3904.46045,3904.46045,3904.46045,35.1313744,29.5688286,1.02377546,2.42785764,100.114372,32.4262466,5.14568329,10.7231979,46,911.250061,3004.6792,1822.50012,1159,6,2,0,3,35,2048,262.113281,1785.88672,12.7985,26.5140018,2.9296875,889.648438,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
12/16/2021 07:13:42,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,43,28,117,26.5,110,109,109,2163.46143,1928.57141,83.07693,72.30769,72.30769,81.53846,77.3076859,38,42,40,41,42,3904.4585,3904.4585,3904.4585,3904.4585,35.7366333,30.1071434,1.04575074,2.467168,100.114319,32.406395,5.14253235,10.7263489,46,911.250061,3004.6792,1822.50012,1159,5,2,0,3,35,2048,260.988281,1787.01172,12.7435684,26.974,4.8828125,892.5781,33,0.0102996826,30,0.0422515869,100,479.0818,48.19676,25,1.56555343,0.007537842
