,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/17/2021 09:59:29,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25.5,120,25.5,113,112,112,2163.46143,1920.34143,17.1875,31.25,39.0625,68.75,39.0625,21,22,20,21,23,3291.75366,3291.75366,3291.75366,3291.75366,23.2427425,19.0313263,0,1.33526862,99.75011,26.3325729,4.197201,11.741993,39,1126.406,3505.50024,2252.812,1015,0,1,0,0,31,2048,622.964844,1425.03516,30.4182053,28.513,0,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:30,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25.5,119,25.5,113,112,111,2153.11,1920.34143,28.125,25,23.4375,54.6875,32.8125,19,20,21,27,27,3391.50342,3391.50342,3291.75342,3291.75342,27.599966,18.07413,0,1.17422879,99.7501,26.5839,4.237259,11.7019348,38,135,405.000031,270,1018,0,10,0,0,31,2048,622.714844,1425.28516,30.4059982,13.7610006,0,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:31,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,28,25.5,120,25.5,113,112,111,2170.418,1945.245,32.8125,25,26.5625,54.6875,34.765625,23,21,25,27,27,3291.75317,3291.75317,3291.75317,3291.75317,30.9895134,19.1483173,0,1.24633837,99.75009,27.3728943,4.363018,11.5761757,37,135,405.000031,270,1020,2,11,0,1,31,2048,612.964844,1435.03516,29.929924,13.751,0,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:32,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,25.5,120,25.5,113,112,112,2153.11,1917.61365,37.5,15.625,35.9375,57.8125,36.71875,20,21,28,19,28,3291.75366,3491.254,3291.75366,3391.504,30.4649887,18.6260319,0,1.22092938,99.7501144,26.6600037,4.24938965,11.6898041,37,135,405.000031,270,1018,0,10,0,0,31,2048,612.964844,1435.03516,29.929924,13.845,0,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:33,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,28,25.5,120,25.5,113,112,112,2170.418,1942.446,35.9375,25,28.125,35.9375,31.25,20,21,27,20,27,3291.753,3291.753,3391.503,3291.753,29.8809052,18.04767,0,1.12723923,99.7500839,26.6807556,4.252697,11.6864967,37,135,405.000031,270,1017,0,10,0,0,31,2048,612.964844,1435.03516,29.929924,13.845,0,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:34,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,29,25.5,120,25.5,113,112,111,2156.54956,1917.61365,51.5625,54.6875,54.6875,65.625,56.640625,30,29,29,29,30,3291.75317,3291.75317,3291.75317,3291.75317,36.2861023,24.39299,0,1.50586462,99.75009,27.3432617,4.35829544,11.5808983,37,135,405.000031,270,1016,4,11,0,2,31,2048,613.964844,1434.03516,29.9787521,13.6550007,0.9765625,0,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:35,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,25.5,113,112,111,2166.934,1920.34143,92.30769,95.38461,93.84615,93.84615,93.84615,29,28,27,30,30,3291.75439,3291.75439,3291.75439,3291.75439,43.3929672,31.3686638,0,1.99252987,99.75013,28.6075363,4.55981064,11.3793831,37,135,405.000031,270,1015,22,21,0,5,31,2048,628.589844,1419.41016,30.6928635,16.2020016,188.476563,19.53125,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:36,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25.5,120,25.5,113,112,111,2153.11,1931.33044,100,100,100,100,100,31,31,31,32,31,3291.75317,3291.75317,3291.75317,3291.75317,38.5621262,33.9937019,0,1.97684872,99.75009,29.01387,4.62457657,11.3146172,38,911.250061,3505.50024,1822.50012,1008,13,8,0,1,31,2048,627.964844,1420.03516,30.6623459,29.905,7.8125,41.015625,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:37,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,25.5,113,112,112,2166.934,1928.57141,100,100,100,100,100,30,31,29,29,30,3291.75317,3291.75317,3291.75317,3291.75317,38.2601776,33.89661,0,2.13416648,99.75009,28.8922348,4.60519028,11.3340034,38,911.250061,3505.50024,1822.50012,1004,14,8,0,1,31,2048,627.964844,1420.03516,30.6623459,29.714,6.8359375,43.9453125,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:38,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,26,120,25.5,113,112,112,2153.11,1906.77966,54.6875,81.25,68.75,65.625,67.578125,21,23,25,26,26,3291.75366,3291.75366,3291.75366,3291.75366,27.6760178,23.2940865,0,2.01213121,99.75011,28.9712219,4.617779,11.3214149,39,911.250061,3505.50024,1822.50012,1004,14,8,0,1,31,2048,628.589844,1419.41016,30.6928635,30.295002,8.7890625,20.5078125,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:39,22.7450981,100,49.80392,49.80392,49.80392,49.80392,0.488000035,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,120,25.5,113,112,111,2149.68164,1920.34143,30.76923,33.8461533,24.6153831,33.8461533,30.76923,20,21,20,20,22,3291.75317,3291.75317,3291.75317,3291.75317,18.9708424,14.7020178,0,1.54515922,99.75009,29.2147369,4.65659332,11.2826,39,911.250061,3505.50024,1822.50012,1004,14,8,0,1,31,2048,628.589844,1419.41016,30.6928635,30.0080013,199.21875,21.484375,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:40,20,100,49.80392,49.80392,49.80392,49.80392,0.472000033,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,112,2166.934,1939.65515,38.4615364,33.8461533,32.30769,30.76923,33.8461533,28,22,20,20,28,3391.503,3291.753,3491.253,3291.753,19.4014015,15.1173258,0,1.60577142,99.7500839,29.14782,4.64592743,11.2932663,39,911.250061,3505.50024,1822.50012,1004,14,8,0,1,31,2048,628.589844,1419.41016,30.6928635,30.0080013,197.265625,21.484375,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:41,20,100,49.80392,49.80392,49.80392,49.80392,0.416,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,120,25.5,113,112,112,2163.46143,1920.34143,31.25,26.5625,12.5,29.6875,25,23,21,19,26,25,3291.75415,3491.25439,3491.25439,3291.75415,17.8492813,13.5845222,0,1.511453,99.75013,29.1682358,4.64918137,11.2900124,39,911.250061,3505.50024,1822.50012,1004,14,8,0,1,31,2048,620.089844,1427.91016,30.2778244,30.197,196.289063,0.9765625,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:42,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.424000025,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,112,2163.46143,1928.57141,51.5625,43.75,46.875,40.625,45.703125,20,24,21,19,24,3291.75317,3291.75317,3291.75317,3291.75317,24.8418331,20.56107,0,1.77165055,99.7501,29.6093674,4.719494,11.2197,41,1126.406,3505.50024,2252.812,1001,53,23,0,1,31,2048,731.3711,1316.62891,35.71148,47.4610023,168.945313,22.4609375,100,497.828766,48.9361954,25,1.57623327,0.007537842
12/17/2021 09:59:43,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,111,2146.264,1914.89368,31.818182,31.818182,25.757576,28.7878819,29.5454559,20,20,19,21,22,3391.50317,3491.25342,3291.75317,3391.50317,18.578373,14.2778215,0,1.62702024,99.7501,29.4977875,4.70170975,11.237484,43,1252.96851,3505.50024,2505.937,997,41,20,0,1,30,2048,722.8711,1325.12891,35.29644,57.3570023,265.625,32.2265625,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:44,25.8823528,100,49.80392,49.80392,49.80392,49.80392,0.528,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,120,25.5,113,112,112,2160,1917.61365,50,46.875,37.5,39.0625,43.359375,24,21,21,20,25,3291.75269,3291.75269,3391.50269,3291.75269,22.877718,18.6095848,0,1.71595228,99.7500839,29.7163239,4.73654175,11.202652,44,1252.96851,3505.50024,2505.937,997,50,23,0,1,30,2048,758.1211,1289.87891,37.01763,64.6040039,249.023438,31.25,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:45,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,112,2160,1939.65515,37.5,31.25,25,26.5625,30.078125,20,21,22,19,22,3291.754,3291.754,3291.754,3291.754,19.5553169,15.2867727,0,1.63349354,99.7501144,29.6922226,4.73270035,11.2064934,45,1252.96851,3505.50024,2505.937,997,52,23,0,1,30,2048,758.1211,1289.87891,37.01763,64.688,255.859375,30.2734375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:46,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.488000035,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,112,2160,1925.82031,31.25,34.375,14.0625,29.6875,27.34375,20,22,20,19,22,3291.75317,3291.75317,3291.75317,3291.75317,19.0166321,14.760931,0,1.602224,99.7501,29.7319946,4.73904037,11.2001534,46,1252.96851,3505.50024,2505.937,996,47,19,0,1,30,2048,758.1211,1289.87891,37.01763,64.12701,260.7422,28.3203125,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:47,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,111,2146.264,1904.09021,43.07692,38.4615364,29.2307682,32.30769,35.76923,23,23,21,24,24,3291.75269,3391.50269,3391.50269,3291.75269,20.3428059,16.0825386,0,1.63089037,99.75008,29.79123,4.74848175,11.190712,46,1252.96851,3505.50024,2505.937,997,51,22,0,1,30,2048,768.2461,1279.75391,37.5120163,61.2860031,268.5547,31.25,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:48,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,111,2163.46143,1939.65515,34.92063,31.7460289,14.2857132,25.3968239,26.5873013,20,21,19,19,22,3291.75464,3291.75464,3291.75464,3291.75464,18.2910519,14.0598755,0,1.50353527,99.750145,29.6608429,4.72769928,11.2114944,45,1252.96851,3505.50024,2505.937,997,33,16,0,1,30,2048,792.9961,1255.00391,38.7205124,38.604,1184.57031,33.203125,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:49,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.480000019,1.008,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,120,25.5,113,112,112,2146.264,1931.33044,39.9999962,32.30769,29.2307682,38.4615364,34.9999962,24,23,22,23,24,3291.75244,3291.75244,3291.75244,3291.75244,21.00433,16.72089,0,1.71206021,99.75008,30.3469467,4.837059,11.1021347,48,1252.96851,3505.50024,2505.937,996,64,28,0,1,30,2048,812.8711,1235.12891,39.69097,69.3670044,265.625,30.2734375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:50,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,112,2160,1939.65515,41.26984,36.5079346,28.5714264,30.1587276,34.12698,20,24,20,19,24,3291.75439,3291.75439,3291.75439,3391.50439,19.5440445,15.2577782,0,1.64392889,99.75013,29.7629852,4.74398041,11.1952133,48,1252.96851,3505.50024,2505.937,996,71,28,0,1,31,2048,804.8711,1243.12891,39.3003464,75.83501,261.71875,22.4609375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:51,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26,120,25.5,113,112,111,2149.68164,1914.89368,51.5625,64.0625,50,53.125,54.6875,24,26,26,23,26,3291.75342,3291.75342,3291.75342,3391.50342,25.3308468,21.0979671,0,1.59583831,99.7501,29.9601212,4.775402,11.1637917,44,1252.96851,3505.50024,2505.937,1004,6,3,0,1,31,2048,795.75,1252.25,38.85498,34.366,0,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:52,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.512,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,111,2166.934,1920.34143,32.8125,15.625,25,31.25,26.171875,20,20,20,28,28,3291.753,3291.753,3291.753,3291.753,23.6534958,13.7513456,0,1.2433331,99.75009,30.11274,4.79972839,11.1394653,41,135,405.000031,270,1011,3,11,0,1,31,2048,795.75,1252.25,38.85498,13.934001,0,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:53,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,27,26,120,25.5,113,112,111,2146.264,1931.33044,69.2307739,61.53846,63.0769272,66.15385,65,30,30,28,30,30,3291.75366,3291.75366,3291.75366,3291.75366,35.0526924,23.15474,0,1.66496336,99.75011,30.1676712,4.808483,11.1307106,40,721.406,810.000061,1442.812,1014,9,7,0,5,31,2048,794.125,1253.875,38.7756348,15.5510006,649.414063,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:54,24.705883,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,29,26,120,25.5,113,112,112,2177.41943,1920.34143,100,96.875,98.4375,96.875,98.046875,27,23,22,26,27,3291.75317,3291.75317,3291.75317,3291.75317,42.5581551,30.4858856,0,2.10698175,99.7501,31.01017,4.942772,10.9964218,39,721.406,810.000061,1442.812,1012,16,9,0,7,31,2048,1033.375,1014.625,50.4577637,15.8270006,1.953125,117.1875,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:55,31.37255,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,120,25.5,113,112,111,2153.11,1920.34143,78.125,39.0625,78.125,62.5,64.453125,24,23,24,23,24,3291.75366,3291.75366,3291.75366,3291.75366,33.986824,21.9606647,0,2.03964257,99.7501144,31.72828,5.057232,10.8819618,39,721.406,810.000061,1442.812,1010,14,9,0,6,30,2048,1304.5,743.5,63.69629,15.743001,1.953125,106.445313,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:56,26.6666679,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26,120,25.5,113,112,111,2170.418,1942.446,58.4615364,58.4615364,69.2307739,67.69231,63.4615364,27,24,25,22,27,3291.7522,3291.7522,3291.7522,3291.7522,34.8006477,22.7637825,0,2.02313185,99.75007,32.2783737,5.14491272,10.794281,39,721.406,810.000061,1442.812,1007,9,8,0,3,30,2048,1539.625,508.375,75.177,15.647,1079.10156,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:57,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,120,25.5,113,112,111,2153.11,1931.33044,81.53846,63.0769272,73.8461456,73.8461456,73.07692,26,22,25,25,25,3291.75171,3291.75171,3291.75171,3291.75171,35.6251,23.6055584,0,2.03833675,99.75005,32.97149,5.25539,10.6838036,39,721.406,810.000061,1442.812,1006,8,7,0,3,30,2048,1728.125,319.875,84.3811,15.647,916.9922,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:58,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26,120,25.5,113,112,111,2170.418,1931.33044,65.625,65.625,53.125,67.1875,62.890625,24,22,22,23,24,3291.75513,3291.75513,3291.75513,3291.75513,34.80563,22.8314323,0,1.90998077,99.75015,34.0299454,5.424099,10.5150948,39,721.406,810.000061,1442.812,1003,5,6,0,2,30,2048,1886.875,161.125,92.13257,15.743001,0,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 09:59:59,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26,120,25.5,113,112,111,2160,1931.33044,42.1875,48.4375,54.6875,66.15385,52.86659,26,24,24,27,27,3291.754,3291.754,3291.754,3291.754,33.91476,22.2214069,0,1.64748335,99.7501144,34.4294357,5.487774,10.45142,39,1126.406,3505.50024,2252.812,1003,55,11,0,2,30,2048,1937.125,110.875,94.58618,31.9940014,15.625,2.9296875,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:00,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.504,1.016,3.40800023,3.40800023,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,120,25.5,113,112,111,2163.46143,1931.33044,40.625,31.25,34.375,25.3968239,32.911705,21,21,20,20,23,3291.75342,3291.75342,3291.75342,3291.75342,20.1600418,15.9351244,0,1.54231107,99.75011,34.5302353,5.5038414,10.4353523,46,1252.96851,3505.50024,2505.937,990,81,44,0,0,30,2048,1937.125,110.875,94.58618,86.37501,33.203125,6.8359375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:01,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,111,2163.46143,1928.57141,17.1875,25,14.0625,34.375,22.65625,20,21,19,20,22,3291.75317,3291.75317,3291.75317,3291.75317,19.6420116,15.43806,0,1.46103334,99.7501,34.51815,5.501915,10.4372787,47,1252.96851,3505.50024,2505.937,986,66,37,0,0,30,2048,1928.625,119.375,94.17114,69.272,35.15625,6.8359375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:02,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.504,1.008,3.40800023,3.42400026,0.992000043,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,26,120,25.5,113,112,112,2163.46143,1928.57141,29.6875,39.0625,21.875,35.9375,31.640625,20,24,21,24,24,3291.75317,3291.75317,3291.75317,3291.75317,20.695488,16.4871387,0,1.52480054,99.7501,34.8654175,5.557266,10.3819275,47,1252.96851,3505.50024,2505.937,988,62,35,0,0,30,2048,1937.125,110.875,94.58618,68.2110062,28.3203125,5.859375,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:03,23.5294113,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,120,25.5,113,112,111,2146.264,1906.77966,29.6875,34.375,28.125,34.375,31.640625,19,29,21,20,29,3291.754,3291.754,3391.504,3291.754,21.1663761,16.9285355,0,1.46655965,99.7501144,34.7452469,5.53811264,10.4010811,45,1252.96851,3505.50024,2505.937,994,4,3,0,0,30,2048,1941.125,106.875,94.7814941,35.312,0.9765625,71.28906,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:04,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,111,2146.264,1917.61365,40.625,34.375,48.4375,37.5,40.234375,19,21,29,19,29,3491.25342,3391.50342,3291.75317,3291.75317,21.9699764,17.7556,0,1.50476217,99.7501,35.0520248,5.58700943,10.3521843,44,1252.96851,3505.50024,2505.937,1000,14,9,0,0,30,2048,2013.35938,34.640625,98.30856,33.8010025,0,0,100,497.833557,48.93647,25,1.576228,0.007537842
12/17/2021 10:00:05,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.008,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,24,26,120,25.5,113,112,111,2166.934,1942.446,59.375,60.9375,54.6875,45.3125,55.078125,24,23,22,23,24,3291.75342,3291.75342,3291.75342,3291.75342,24.7505569,20.5393028,0,1.47435439,99.75011,35.6183929,5.67728424,10.2619095,44,1252.96851,3505.50024,2505.937,1000,5,4,0,0,30,2048,2019.35938,28.640625,98.60153,36.053,6.8359375,2.9296875,100,497.833557,48.93647,25,1.576228,0.007537842
